documentId,fileName,relativePath,jurisdiction,region,year,years,documentType,primaryTopic,secondaryTopics,extension,size,modifiedAt,classificationStatus,confidence
"451d7993965235e4","山西省安全技术防范条例实施细则.pdf","01_醫療法規與政策\未標示年份\山西省安全技术防范条例实施细则.pdf","UNKNOWN","山西","年份待確認","","公告／通知／函釋","其他／待確認","","pdf","589555","2022-08-27T11:34:10.000Z","classified_candidate","0.35"
"9b5ebfe9d1e9a974","山西省安全技术防范条例实施细则（2）.pdf","01_醫療法規與政策\未標示年份\山西省安全技术防范条例实施细则（2）.pdf","UNKNOWN","山西","年份待確認","","公告／通知／函釋","其他／待確認","","pdf","589555","2022-08-27T11:34:10.000Z","classified_candidate","0.35"
"7c2ff68c80fd54d6","护士条例.docx","01_醫療法規與政策\未標示年份\护士条例.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","資訊安全與個人資料","感染預防與控制；護理管理；急診與緊急醫療；臨床研究與人體試驗；職業安全與員工健康；消防、治安與應急管理","docx","18140","2021-01-25T08:01:32.000Z","classified_candidate","0.35"
"ed07facf347c7007","按病种分值（DIP）付费2.0版病种库介绍.docx","01_醫療法規與政策\未標示年份\按病种分值（DIP）付费2.0版病种库介绍.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","資訊安全與個人資料","手術、麻醉與疼痛管理；臨床研究與人體試驗；醫療保險與支付；臨床診療與醫療技術；醫療治理與依法執業","docx","440669","2024-08-19T04:21:08.000Z","classified_candidate","0.35"
"49607d01d67911ee","按病组（DRG）付费2.0版分组方案介绍.docx","01_醫療法規與政策\未標示年份\按病组（DRG）付费2.0版分组方案介绍.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","資訊安全與個人資料","感染預防與控制；手術、麻醉與疼痛管理；醫療保險與支付；臨床診療與醫療技術；醫療治理與依法執業","docx","415421","2024-08-19T04:21:06.000Z","classified_candidate","0.35"
"0c056180b27c469c","放射性废物安全管理条例.pdf","01_醫療法規與政策\未標示年份\放射性废物安全管理条例.pdf","UNKNOWN","地區待確認","年份待確認","","行政法規／條例","其他／待確認","","pdf","2238917","2023-03-21T08:26:24.000Z","classified_candidate","0.35"
"f70e2f402a4eb309","政府令148号石家庄市城市园林绿化管理条例实施细则 (1).doc","01_醫療法規與政策\未標示年份\政府令148号石家庄市城市园林绿化管理条例实施细则 (1).doc","UNKNOWN","河北","年份待確認","","公告／通知／函釋","其他／待確認","","doc","51200","2023-02-12T06:40:18.000Z","classified_candidate","0.35"
"c587414467d43927","政府令148号石家庄市城市园林绿化管理条例实施细则.doc","01_醫療法規與政策\未標示年份\政府令148号石家庄市城市园林绿化管理条例实施细则.doc","UNKNOWN","河北","年份待確認","","公告／通知／函釋","其他／待確認","","doc","51200","2023-02-12T06:40:10.000Z","classified_candidate","0.35"
"d28189f8600101cf","易制毒化学品管理条例.pdf","01_醫療法規與政策\未標示年份\易制毒化学品管理条例.pdf","UNKNOWN","地區待確認","年份待確認","","行政法規／條例","其他／待確認","","pdf","2158590","2023-03-21T08:33:00.000Z","classified_candidate","0.35"
"d558f047f9cd1987","江苏省医疗纠纷预防与处理条例.docx","01_醫療法規與政策\未標示年份\江苏省医疗纠纷预防与处理条例.docx","CN","江蘇","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；財務、採購與內部稽核；醫院評鑑與醫療品質；醫療治理與依法執業","docx","27939","2022-05-26T02:16:36.000Z","classified_candidate","0.75"
"c6c1f78ac652bfc5","江苏省医疗纠纷预防与处理条例（2）.docx","01_醫療法規與政策\未標示年份\江苏省医疗纠纷预防与处理条例（2）.docx","CN","江蘇","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；財務、採購與內部稽核；醫院評鑑與醫療品質；醫療治理與依法執業","docx","27939","2022-05-26T02:16:36.000Z","classified_candidate","0.75"
"8c41917721378be0","江西省医疗纠纷预防与处理条例.docx","01_醫療法規與政策\未標示年份\江西省医疗纠纷预防与处理条例.docx","CN","江西","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","23069","2022-05-26T02:26:16.000Z","classified_candidate","0.75"
"dbad962380b43147","江西省医疗纠纷预防与处理条例（2）.docx","01_醫療法規與政策\未標示年份\江西省医疗纠纷预防与处理条例（2）.docx","CN","江西","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","23069","2022-05-26T02:26:16.000Z","classified_candidate","0.75"
"ba92174012cf26d4","河北省医疗纠纷预防和处理条例.docx","01_醫療法規與政策\未標示年份\河北省医疗纠纷预防和处理条例.docx","CN","河北","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；醫院評鑑與醫療品質；醫療治理與依法執業","docx","25405","2022-05-26T02:27:58.000Z","classified_candidate","0.75"
"e5673ae8c09d2b81","河北省医疗纠纷预防和处理条例（2）.docx","01_醫療法規與政策\未標示年份\河北省医疗纠纷预防和处理条例（2）.docx","CN","河北","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；醫院評鑑與醫療品質；醫療治理與依法執業","docx","25405","2022-05-26T02:27:58.000Z","classified_candidate","0.75"
"87e4090c1c4293ba","河北省绿化条例.docx","01_醫療法規與政策\未標示年份\河北省绿化条例.docx","CN","河北","年份待確認","","研究論文／文獻","感染預防與控制","急診與緊急醫療；臨床研究與人體試驗；醫療保險與支付；消防、治安與應急管理；環境、能源與醫療廢棄物；後勤、建築與設施安全","docx","34638","2023-03-08T10:25:56.000Z","classified_candidate","0.75"
"bad44f859b572d09","河北省绿化条例.pdf","01_醫療法規與政策\未標示年份\河北省绿化条例.pdf","UNKNOWN","河北","年份待確認","","行政法規／條例","其他／待確認","","pdf","271991","2023-03-08T10:26:58.000Z","classified_candidate","0.35"
"bbfa71c59f3ebfd3","河南省医疗纠纷预防与处理办法.docx","01_醫療法規與政策\未標示年份\河南省医疗纠纷预防与处理办法.docx","CN","河南","年份待確認","","公告／通知／函釋","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","21292","2022-05-26T02:34:50.000Z","classified_candidate","0.75"
"cdbee333f3ae4ead","河南省医疗纠纷预防与处理办法（2）.docx","01_醫療法規與政策\未標示年份\河南省医疗纠纷预防与处理办法（2）.docx","CN","河南","年份待確認","","公告／通知／函釋","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","21292","2022-05-26T02:34:50.000Z","classified_candidate","0.75"
"6c58da07b2a63557","河南省医疗纠纷预防与处置暂行办法.docx","01_醫療法規與政策\未標示年份\河南省医疗纠纷预防与处置暂行办法.docx","CN","河南","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；臨床研究與人體試驗；醫療保險與支付；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","18265","2022-05-26T02:35:56.000Z","classified_candidate","0.75"
"9d515549ce37b4a4","河南省医疗纠纷预防与处置暂行办法（2）.docx","01_醫療法規與政策\未標示年份\河南省医疗纠纷预防与处置暂行办法（2）.docx","CN","河南","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；臨床研究與人體試驗；醫療保險與支付；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","18265","2022-05-26T02:35:56.000Z","classified_candidate","0.75"
"5b3aa76683d0f8ca","河南省卫生健康行政处罚裁量标准.pdf","01_醫療法規與政策\未標示年份\河南省卫生健康行政处罚裁量标准.pdf","CN","河南","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","9890281","2024-06-12T07:24:58.000Z","needs_review","0.35"
"a00af4ffe30cdc37","济南市绿化条例.pdf","01_醫療法規與政策\未標示年份\济南市绿化条例.pdf","UNKNOWN","山東","年份待確認","","行政法規／條例","其他／待確認","","pdf","418557","2022-10-19T07:40:00.000Z","classified_candidate","0.35"
"d3cccbf5de37dee3","济宁市医疗纠纷预防和处理办法.docx","01_醫療法規與政策\未標示年份\济宁市医疗纠纷预防和处理办法.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","424616","2022-05-26T03:10:54.000Z","classified_candidate","0.35"
"29996b703be9309a","济宁市医疗纠纷预防和处理办法（2）.docx","01_醫療法規與政策\未標示年份\济宁市医疗纠纷预防和处理办法（2）.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；醫療治理與依法執業","docx","424616","2022-05-26T03:10:54.000Z","classified_candidate","0.35"
